transaction_id,timestamp,user_id,amount,merchant_id,location,device_type,transaction_type,is_fraud
TXN009262,03-06-2025 05:46,1022,3144.03,2022,Bangalore,Web,purchase,0
TXN009263,03-06-2025 08:00,1018,5176.99,2011,Mumbai,Web,transfer,0
TXN009264,03-06-2025 09:58,1034,6437.12,2018,Delhi,iOS,transfer,0
TXN009265,11-05-2025 03:05,1027,25514.87,2038,Mumbai,Web,top-up,1
TXN009266,06-05-2025 12:32,1052,8085.32,2048,Chennai,Android,purchase,0
TXN009267,30-05-2025 06:29,1032,8333.74,2043,Chennai,Web,purchase,0
TXN009268,27-05-2025 20:12,1097,2410.97,2033,Mumbai,Web,bill,0
TXN009269,17-05-2025 17:27,1081,8766.37,2008,Delhi,iOS,purchase,0
TXN009270,26-05-2025 04:34,1066,407.83,2012,Delhi,Web,purchase,0
TXN009271,20-05-2025 15:51,1031,4626.85,2010,Bangalore,iOS,top-up,0
TXN009272,02-06-2025 14:13,1093,4605.87,2019,Mumbai,Web,top-up,0
TXN009273,22-05-2025 05:23,1097,8191.92,2010,Mumbai,iOS,transfer,0
TXN009274,24-05-2025 02:53,1038,7845.65,2033,Mumbai,iOS,top-up,0
TXN009275,25-05-2025 09:55,1017,6804.71,2014,Delhi,Android,bill,0
TXN009276,01-06-2025 00:44,1054,4114.31,2030,Bangalore,Android,top-up,0
TXN009277,11-05-2025 00:37,1041,7941.58,2047,Bangalore,Android,bill,0
TXN009278,15-05-2025 23:20,1074,626.36,2031,Delhi,Android,transfer,0
TXN009279,01-06-2025 13:17,1096,205.93,2017,Mumbai,Android,transfer,0
TXN009280,10-05-2025 15:04,1069,441.84,2003,Chennai,Web,top-up,0
TXN009281,23-05-2025 16:25,1074,419.84,2026,Delhi,Android,purchase,0
TXN009282,11-05-2025 16:04,1037,4047.72,2042,Chennai,iOS,bill,0
TXN009283,03-06-2025 12:22,1019,6709.92,2010,Bangalore,Android,purchase,0
TXN009284,02-06-2025 20:48,1059,5230.48,2021,Bangalore,Web,purchase,0
TXN009285,02-06-2025 02:27,1039,8862.17,2009,Chennai,Android,purchase,0
TXN009286,06-05-2025 19:14,1077,240.33,2013,Mumbai,iOS,top-up,0
TXN009287,09-05-2025 05:43,1039,8249.02,2039,Bangalore,Android,top-up,0
TXN009288,06-05-2025 23:52,1054,1739.14,2024,Delhi,Web,bill,0
TXN009289,01-06-2025 09:00,1013,5096.92,2017,Chennai,Web,purchase,0
TXN009290,14-05-2025 10:27,1095,2884.59,2001,Mumbai,Web,bill,0
TXN009291,26-05-2025 10:24,1079,4992.41,2014,Delhi,Android,bill,0
TXN009292,01-06-2025 06:38,1066,5899.99,2024,Mumbai,iOS,top-up,0
TXN009293,10-05-2025 08:55,1062,9946.81,2021,Bangalore,Android,top-up,0
TXN009294,21-05-2025 03:18,1038,2009.02,2030,Kolkata,Web,purchase,0
TXN009295,23-05-2025 09:39,1091,8734.05,2027,Bangalore,Web,bill,0
TXN009296,14-05-2025 17:25,1055,4545.85,2022,Bangalore,Web,purchase,0
TXN009297,11-05-2025 07:01,1075,9086.06,2004,Bangalore,Web,purchase,0
TXN009298,11-05-2025 07:44,1031,295.04,2045,Kolkata,Web,bill,0
TXN009299,01-06-2025 04:20,1034,9310.02,2042,Bangalore,Web,top-up,0
TXN009300,08-05-2025 19:54,1090,5244.93,2012,Kolkata,Web,purchase,0
TXN009301,05-05-2025 11:58,1058,6244.38,2020,Delhi,iOS,purchase,0
TXN009302,24-05-2025 10:54,1044,9297.7,2049,Bangalore,iOS,transfer,0
TXN009303,07-05-2025 05:19,1076,9309.08,2040,Chennai,Android,purchase,0
TXN009304,14-05-2025 05:10,1048,6061.78,2006,Delhi,iOS,transfer,0
TXN009305,21-05-2025 03:19,1064,728.37,2028,Mumbai,Web,purchase,0
TXN009306,30-05-2025 10:39,1093,8238.29,2011,Kolkata,Web,top-up,0
TXN009307,11-05-2025 10:29,1051,3567.67,2010,Bangalore,Android,transfer,0
TXN009308,20-05-2025 00:20,1008,3749.09,2049,Delhi,iOS,purchase,0
TXN009309,09-05-2025 17:05,1034,114.93,2015,Bangalore,Android,purchase,0
TXN009310,17-05-2025 09:19,1094,7874.5,2049,Delhi,Web,bill,0
TXN009311,30-05-2025 08:06,1093,844.78,2000,Mumbai,Web,top-up,0
TXN009312,20-05-2025 04:23,1004,7065.68,2044,Kolkata,Android,top-up,0
TXN009313,26-05-2025 00:32,1079,4522.11,2008,Delhi,Android,top-up,0
TXN009314,13-05-2025 13:16,1025,8071.04,2019,Chennai,Web,transfer,0
TXN009315,27-05-2025 00:53,1026,7131.14,2005,Kolkata,Android,transfer,0
TXN009316,06-05-2025 21:13,1035,6463.86,2025,Mumbai,Android,transfer,0
TXN009317,24-05-2025 01:26,1093,3868.95,2029,Delhi,Web,transfer,0
TXN009318,30-05-2025 15:52,1026,4954.4,2022,Delhi,Web,bill,0
TXN009319,31-05-2025 14:05,1079,2958.82,2012,Delhi,Web,transfer,0
TXN009320,27-05-2025 22:27,1045,960.24,2018,Kolkata,Android,purchase,0
TXN009321,02-06-2025 04:27,1030,8232.62,2022,Delhi,iOS,bill,0
TXN009322,07-05-2025 12:58,1052,4501.28,2016,Kolkata,Android,purchase,0
TXN009323,05-05-2025 22:38,1034,6303.08,2012,Kolkata,Web,transfer,0
TXN009324,19-05-2025 03:32,1042,2962.83,2014,Chennai,iOS,transfer,0
TXN009325,20-05-2025 02:16,1099,8308.24,2001,Kolkata,Web,bill,0
TXN009326,25-05-2025 13:31,1066,3473.82,2017,Bangalore,Web,bill,0
TXN009327,13-05-2025 05:27,1056,1330.28,2046,Kolkata,iOS,transfer,0
TXN009328,18-05-2025 20:23,1006,5544.53,2027,Kolkata,iOS,top-up,0
TXN009329,16-05-2025 15:56,1024,4492.75,2048,Bangalore,iOS,bill,0
TXN009330,30-05-2025 11:12,1091,9389.2,2037,Delhi,iOS,purchase,0
TXN009331,14-05-2025 16:17,1008,6410.38,2046,Delhi,Web,top-up,0
TXN009332,11-05-2025 02:07,1025,4878.86,2046,Kolkata,Android,transfer,1
TXN009333,26-05-2025 11:37,1021,5193.12,2021,Kolkata,Web,bill,0
TXN009334,29-05-2025 11:08,1029,1861.13,2029,Mumbai,iOS,top-up,0
TXN009335,23-05-2025 22:30,1058,5659.49,2008,Bangalore,Web,purchase,0
TXN009336,01-06-2025 15:59,1083,9662.15,2041,Mumbai,Android,top-up,0
TXN009337,04-05-2025 15:33,1099,8488.57,2014,Bangalore,Android,top-up,0
TXN009338,20-05-2025 03:28,1057,1827.66,2016,Kolkata,Web,transfer,0
TXN009339,16-05-2025 14:24,1062,5183.05,2007,Mumbai,iOS,transfer,0
TXN009340,05-05-2025 11:31,1087,8818.54,2045,Kolkata,Web,bill,0
TXN009341,26-05-2025 20:43,1010,1832.44,2043,Mumbai,Web,transfer,0
TXN009342,16-05-2025 00:02,1081,3060.83,2009,Mumbai,Web,bill,0
TXN009343,07-05-2025 20:46,1006,9293.59,2012,Mumbai,Web,purchase,0
TXN009344,31-05-2025 20:11,1047,5534.66,2049,Mumbai,iOS,transfer,0
TXN009345,29-05-2025 01:42,1040,1261.48,2042,Kolkata,Android,top-up,0
TXN009346,18-05-2025 16:42,1035,4160.86,2040,Mumbai,iOS,bill,0
TXN009347,31-05-2025 03:44,1038,7310.12,2039,Delhi,Web,purchase,0
TXN009348,21-05-2025 17:56,1088,8752.07,2007,Mumbai,Web,bill,0
TXN009349,22-05-2025 16:28,1041,3158.79,2015,Mumbai,Web,purchase,0
TXN009350,14-05-2025 23:56,1040,1907,2037,Bangalore,Android,top-up,0
TXN009351,26-05-2025 03:50,1067,6476.75,2042,Kolkata,Android,purchase,0
TXN009352,13-05-2025 10:55,1031,4006.54,2019,Mumbai,Web,transfer,0
TXN009353,15-05-2025 11:31,1033,983.06,2046,Delhi,iOS,top-up,0
TXN009354,24-05-2025 23:06,1058,7938.54,2000,Bangalore,Web,bill,0
TXN009355,22-05-2025 03:45,1086,1147.03,2043,Bangalore,Android,purchase,0
TXN009356,19-05-2025 19:01,1063,2709.95,2025,Bangalore,Android,top-up,0
TXN009357,01-06-2025 01:35,1087,4246.48,2040,Bangalore,Web,transfer,0
TXN009358,07-05-2025 22:34,1044,8036.04,2006,Mumbai,Web,top-up,0
TXN009359,06-05-2025 06:16,1021,3663.31,2036,Mumbai,Android,bill,0
TXN009360,22-05-2025 06:28,1042,3258.81,2006,Bangalore,Web,top-up,0
TXN009361,02-06-2025 23:00,1027,9526.84,2003,Chennai,iOS,purchase,0
TXN009362,22-05-2025 21:22,1054,3428.01,2028,Kolkata,Web,bill,0
TXN009363,21-05-2025 11:58,1021,4333.12,2017,Chennai,Web,top-up,0
TXN009364,20-05-2025 15:32,1033,9213.56,2006,Bangalore,iOS,purchase,0
TXN009365,11-05-2025 16:24,1074,8434.79,2046,Mumbai,Web,top-up,0
TXN009366,28-05-2025 21:28,1078,1658.42,2006,Bangalore,Web,top-up,0
TXN009367,01-06-2025 06:31,1096,9557.35,2021,Mumbai,Web,transfer,0
TXN009368,31-05-2025 10:03,1097,2254.66,2046,Delhi,Web,purchase,0
TXN009369,27-05-2025 02:55,1057,5151.68,2044,Bangalore,iOS,purchase,0
TXN009370,13-05-2025 03:38,1067,4373.94,2028,Mumbai,Android,transfer,0
TXN009371,14-05-2025 00:53,1012,5323.63,2025,Chennai,iOS,bill,0
TXN009372,01-06-2025 17:09,1018,6635.01,2025,Chennai,iOS,transfer,0
TXN009373,11-05-2025 23:28,1087,7628.03,2003,Delhi,iOS,top-up,0
TXN009374,25-05-2025 07:41,1059,5565.46,2017,Delhi,iOS,bill,0
TXN009375,13-05-2025 17:49,1097,655.22,2037,Chennai,iOS,bill,0
TXN009376,31-05-2025 15:11,1015,1222.62,2030,Bangalore,Android,purchase,0
TXN009377,08-05-2025 13:35,1056,1319.05,2019,Delhi,iOS,bill,0
TXN009378,06-05-2025 01:22,1021,1686.56,2033,Bangalore,Web,top-up,0
TXN009379,28-05-2025 10:02,1014,309.23,2003,Mumbai,iOS,purchase,0
TXN009380,31-05-2025 05:09,1011,2245.56,2035,Chennai,Android,transfer,0
TXN009381,27-05-2025 06:52,1074,6463.37,2011,Bangalore,iOS,transfer,0
TXN009382,03-06-2025 08:53,1019,1213.97,2034,Bangalore,iOS,purchase,0
TXN009383,13-05-2025 11:35,1029,4009.48,2006,Bangalore,Android,transfer,0
TXN009384,23-05-2025 18:23,1006,12308.58,2017,Mumbai,Web,bill,1
TXN009385,12-05-2025 12:03,1002,4495.05,2013,Bangalore,iOS,transfer,0
TXN009386,12-05-2025 05:10,1019,3879.68,2047,Chennai,Android,top-up,0
TXN009387,02-06-2025 04:13,1064,5689.21,2017,Chennai,Web,purchase,0
TXN009388,01-06-2025 01:47,1010,6233.71,2034,Kolkata,iOS,bill,0
TXN009389,10-05-2025 17:59,1019,1765.47,2015,Bangalore,Web,purchase,0
TXN009390,30-05-2025 11:49,1082,6026.54,2013,Kolkata,Android,purchase,0
TXN009391,30-05-2025 05:38,1042,1440.54,2008,Kolkata,iOS,top-up,0
TXN009392,18-05-2025 14:04,1066,1117.74,2034,Kolkata,Android,bill,0
TXN009393,07-05-2025 23:20,1055,8954.69,2010,Chennai,Web,bill,0
TXN009394,07-05-2025 00:43,1038,3743.56,2032,Kolkata,Android,transfer,0
TXN009395,09-05-2025 11:22,1015,2557.19,2017,Kolkata,Web,bill,0
TXN009396,05-05-2025 02:06,1065,9839.86,2040,Bangalore,iOS,transfer,0
TXN009397,13-05-2025 13:10,1064,8063.25,2021,Chennai,iOS,purchase,0
TXN009398,30-05-2025 12:47,1077,4400.27,2021,Mumbai,Web,top-up,0
TXN009399,07-05-2025 10:58,1043,4510.67,2013,Chennai,Android,transfer,0
TXN009400,02-06-2025 19:22,1009,3913.49,2039,Chennai,Web,top-up,0
TXN009401,01-06-2025 11:01,1031,7317.94,2034,Kolkata,Android,bill,0
TXN009402,08-05-2025 02:03,1036,8790.88,2008,Mumbai,iOS,top-up,0
TXN009403,14-05-2025 20:05,1086,5249.58,2013,Kolkata,Android,purchase,0
TXN009404,11-05-2025 11:10,1068,4338.77,2034,Delhi,iOS,bill,0
TXN009405,08-05-2025 18:35,1088,7831.38,2009,Delhi,iOS,purchase,0
TXN009406,17-05-2025 21:06,1040,3272.49,2027,Kolkata,Android,purchase,0
TXN009407,19-05-2025 07:36,1024,2105.52,2045,Chennai,Web,transfer,0
TXN009408,22-05-2025 05:23,1084,6193.93,2008,Mumbai,Android,transfer,0
TXN009409,18-05-2025 13:14,1023,9681,2006,Delhi,Android,purchase,0
TXN009410,12-05-2025 11:13,1073,9718.67,2035,Mumbai,Android,bill,0
TXN009411,30-05-2025 21:16,1091,4465.3,2047,Mumbai,iOS,transfer,0
TXN009412,20-05-2025 20:45,1029,934.26,2012,Bangalore,iOS,top-up,0
TXN009413,12-05-2025 18:15,1090,6301.72,2047,Bangalore,Web,transfer,0
TXN009414,31-05-2025 09:18,1075,6007.5,2043,Chennai,Android,top-up,0
TXN009415,24-05-2025 21:04,1026,688.6,2028,Delhi,Web,bill,0
TXN009416,17-05-2025 02:21,1034,4748.25,2045,Delhi,Web,bill,0
TXN009417,18-05-2025 05:12,1060,7243.73,2045,Bangalore,Web,transfer,0
TXN009418,14-05-2025 11:37,1028,817.49,2038,Mumbai,Web,top-up,0
TXN009419,22-05-2025 19:51,1074,9830.07,2027,Bangalore,Web,top-up,0
TXN009420,19-05-2025 22:06,1055,1486.28,2035,Mumbai,Android,top-up,0
TXN009421,23-05-2025 11:29,1091,6880.2,2043,Mumbai,Android,top-up,0
TXN009422,05-05-2025 21:18,1095,9179.11,2029,Mumbai,Web,purchase,0
TXN009423,28-05-2025 16:14,1007,7196.96,2018,Kolkata,Web,purchase,0
TXN009424,26-05-2025 15:22,1046,2892.62,2026,Delhi,Web,bill,0
TXN009425,27-05-2025 14:39,1082,5056.19,2004,Delhi,iOS,bill,0
TXN009426,26-05-2025 22:49,1074,1519.76,2011,Mumbai,Android,transfer,0
TXN009427,25-05-2025 14:40,1064,4909.41,2037,Bangalore,Web,top-up,0
TXN009428,27-05-2025 23:00,1008,1480.39,2002,Chennai,Web,transfer,0
TXN009429,20-05-2025 13:52,1029,4812.97,2009,Mumbai,Web,purchase,0
TXN009430,28-05-2025 12:49,1066,7406.31,2015,Delhi,Android,bill,0
TXN009431,10-05-2025 02:00,1068,68.77,2013,Bangalore,iOS,bill,0
TXN009432,10-05-2025 00:36,1037,2489.06,2008,Bangalore,Web,bill,0
TXN009433,19-05-2025 02:39,1042,4964.33,2035,Bangalore,iOS,purchase,0
TXN009434,16-05-2025 19:51,1016,2159.29,2032,Mumbai,Android,transfer,0
TXN009435,29-05-2025 21:01,1008,3748.1,2038,Delhi,Android,bill,0
TXN009436,05-05-2025 07:02,1056,7392.08,2049,Chennai,Web,top-up,0
TXN009437,01-06-2025 16:53,1039,2405.94,2005,Delhi,Web,top-up,0
TXN009438,14-05-2025 23:07,1044,3015.12,2002,Bangalore,Web,purchase,0
TXN009439,16-05-2025 15:18,1048,569.34,2048,Mumbai,iOS,bill,0
TXN009440,12-05-2025 08:49,1070,671.72,2029,Kolkata,iOS,purchase,0
TXN009441,25-05-2025 07:12,1054,4695.59,2040,Chennai,iOS,top-up,0
TXN009442,05-05-2025 07:15,1092,4176.25,2001,Bangalore,Android,purchase,0
TXN009443,29-05-2025 20:17,1080,7097.11,2005,Delhi,Android,bill,0
TXN009444,06-05-2025 07:22,1067,7226.8,2046,Mumbai,iOS,top-up,0
TXN009445,23-05-2025 07:45,1012,3875.17,2007,Kolkata,iOS,top-up,0
TXN009446,22-05-2025 02:44,1015,3256.86,2020,Mumbai,Web,transfer,0
TXN009447,29-05-2025 01:37,1053,3106.86,2001,Bangalore,iOS,purchase,0
TXN009448,13-05-2025 16:41,1005,3740.19,2032,Bangalore,Web,bill,0
TXN009449,31-05-2025 02:18,1095,880.32,2000,Bangalore,Android,transfer,0
TXN009450,13-05-2025 08:11,1002,4798.89,2033,Kolkata,Web,purchase,0
TXN009451,01-06-2025 16:32,1028,1277.51,2010,Mumbai,Web,bill,0
TXN009452,25-05-2025 00:23,1086,2336.98,2012,Bangalore,Web,transfer,0
TXN009453,26-05-2025 12:48,1009,6836.45,2003,Mumbai,iOS,purchase,0
TXN009454,07-05-2025 10:46,1040,5678.41,2034,Mumbai,Android,bill,1
TXN009455,06-05-2025 18:00,1055,8603.25,2011,Kolkata,iOS,transfer,0
TXN009456,29-05-2025 09:08,1047,8326.53,2030,Delhi,Web,top-up,0
TXN009457,17-05-2025 11:14,1004,9952.81,2016,Delhi,iOS,transfer,0
TXN009458,16-05-2025 15:26,1035,3423.51,2014,Bangalore,Web,transfer,0
TXN009459,17-05-2025 23:50,1064,6482.02,2036,Mumbai,iOS,bill,0
TXN009460,15-05-2025 03:24,1036,4531.58,2041,Kolkata,Web,bill,0
TXN009461,17-05-2025 23:35,1029,1966.59,2003,Bangalore,Android,top-up,0
TXN009462,12-05-2025 20:16,1085,450.52,2044,Bangalore,Web,transfer,0
TXN009463,29-05-2025 22:48,1065,3609.61,2022,Mumbai,iOS,transfer,0
TXN009464,24-05-2025 06:40,1077,4303.83,2009,Bangalore,Web,transfer,0
TXN009465,08-05-2025 09:49,1076,5969.39,2017,Chennai,Android,bill,0
TXN009466,27-05-2025 07:40,1025,4437.82,2015,Mumbai,Android,top-up,0
TXN009467,16-05-2025 18:45,1026,8348.25,2044,Chennai,iOS,bill,0
TXN009468,20-05-2025 21:06,1043,7759.61,2042,Delhi,Android,top-up,0
TXN009469,06-05-2025 08:31,1069,13948.58,2045,Bangalore,iOS,top-up,1
TXN009470,19-05-2025 21:45,1027,3702.05,2011,Bangalore,iOS,bill,0
TXN009471,02-06-2025 18:24,1047,1896.82,2038,Delhi,iOS,purchase,0
TXN009472,30-05-2025 06:33,1014,1680.75,2046,Bangalore,Android,purchase,0
TXN009473,25-05-2025 16:07,1028,5069.39,2017,Delhi,Android,purchase,0
TXN009474,01-06-2025 23:02,1087,7884.26,2041,Kolkata,Web,transfer,0
TXN009475,31-05-2025 06:03,1092,321.43,2046,Mumbai,Android,purchase,0
TXN009476,28-05-2025 23:31,1077,3096.91,2046,Chennai,iOS,top-up,0
TXN009477,20-05-2025 00:09,1028,3687.13,2041,Mumbai,Web,purchase,0
TXN009478,27-05-2025 07:23,1013,3211.37,2031,Bangalore,Android,purchase,0
TXN009479,14-05-2025 00:42,1084,1857.44,2010,Bangalore,Android,transfer,0
TXN009480,01-06-2025 19:53,1025,3134.74,2031,Bangalore,Web,transfer,0
TXN009481,14-05-2025 14:06,1081,3443.14,2002,Mumbai,Android,purchase,0
TXN009482,21-05-2025 02:05,1085,2680.98,2033,Chennai,iOS,bill,0
TXN009483,11-05-2025 04:00,1090,4887.79,2033,Bangalore,Android,top-up,0
TXN009484,30-05-2025 02:01,1086,6286.46,2002,Mumbai,iOS,bill,0
TXN009485,30-05-2025 07:16,1074,6363.29,2008,Chennai,Web,bill,0
TXN009486,23-05-2025 12:00,1090,7222.27,2017,Bangalore,iOS,purchase,0
TXN009487,15-05-2025 08:41,1062,9300.39,2041,Chennai,iOS,top-up,0
TXN009488,26-05-2025 05:15,1019,8586.65,2000,Bangalore,iOS,transfer,0
TXN009489,28-05-2025 14:00,1094,8009.71,2041,Kolkata,Android,bill,0
TXN009490,26-05-2025 10:18,1024,8675.97,2047,Mumbai,Android,bill,0
TXN009491,25-05-2025 16:49,1071,6238.78,2007,Bangalore,Web,top-up,0
TXN009492,27-05-2025 12:42,1037,5169.82,2018,Mumbai,Android,purchase,0
TXN009493,12-05-2025 03:29,1033,2070.63,2040,Delhi,Android,transfer,0
TXN009494,16-05-2025 22:03,1069,210.93,2006,Delhi,Android,transfer,0
TXN009495,06-05-2025 12:33,1001,6432.49,2031,Bangalore,iOS,purchase,0
TXN009496,20-05-2025 03:26,1009,4375.06,2026,Mumbai,iOS,bill,0
TXN009497,08-05-2025 17:38,1029,9446.92,2003,Bangalore,Android,bill,0
TXN009498,04-05-2025 17:44,1081,9313.37,2030,Bangalore,iOS,transfer,0
TXN009499,16-05-2025 00:57,1029,1486.75,2035,Mumbai,Web,transfer,0
TXN009500,18-05-2025 10:25,1058,811.03,2041,Delhi,Web,bill,0
TXN009501,10-05-2025 01:46,1098,5358.45,2001,Kolkata,Android,top-up,0
TXN009502,11-05-2025 07:34,1048,1229.19,2014,Bangalore,iOS,bill,0
TXN009503,31-05-2025 01:03,1066,3061.55,2026,Mumbai,Web,purchase,0
TXN009504,09-05-2025 21:08,1021,2100.71,2012,Chennai,Android,top-up,0
TXN009505,14-05-2025 19:55,1039,4819.74,2039,Bangalore,Android,top-up,0
TXN009506,28-05-2025 06:04,1003,6947.01,2010,Kolkata,iOS,bill,0
TXN009507,07-05-2025 20:59,1033,6174.71,2023,Chennai,Android,top-up,0
TXN009508,24-05-2025 05:57,1015,7268.94,2001,Chennai,Android,bill,0
TXN009509,17-05-2025 15:57,1093,7210.55,2001,Bangalore,Web,transfer,0
TXN009510,01-06-2025 10:11,1066,6597.36,2045,Mumbai,iOS,top-up,0
TXN009511,26-05-2025 11:00,1034,7743.87,2037,Delhi,Web,bill,0
TXN009512,10-05-2025 18:26,1011,4978.56,2034,Delhi,Web,top-up,0
TXN009513,21-05-2025 08:08,1097,1451.02,2002,Kolkata,Android,transfer,0
TXN009514,08-05-2025 13:06,1012,9696.16,2014,Mumbai,iOS,bill,0
TXN009515,19-05-2025 00:35,1031,7965.51,2030,Delhi,Android,bill,0
TXN009516,23-05-2025 09:31,1096,7551.74,2044,Kolkata,Android,bill,0
TXN009517,18-05-2025 22:14,1033,1205.44,2007,Bangalore,iOS,purchase,0
TXN009518,18-05-2025 18:39,1007,9945.58,2047,Kolkata,iOS,top-up,0
TXN009519,14-05-2025 22:59,1024,6621.26,2039,Kolkata,iOS,bill,0
TXN009520,18-05-2025 22:59,1089,6346.04,2006,Bangalore,Android,transfer,0
TXN009521,05-05-2025 07:05,1023,8438.47,2049,Kolkata,iOS,bill,0
TXN009522,05-05-2025 12:54,1052,2758.78,2022,Chennai,Web,top-up,0
TXN009523,11-05-2025 12:54,1054,187.81,2012,Mumbai,iOS,top-up,0
TXN009524,02-06-2025 12:48,1025,8469.99,2023,Mumbai,iOS,transfer,0
TXN009525,29-05-2025 06:56,1031,2927.22,2003,Kolkata,Android,transfer,0
TXN009526,09-05-2025 02:09,1026,3293.13,2001,Bangalore,Android,purchase,0
TXN009527,10-05-2025 16:58,1006,2404.87,2011,Kolkata,iOS,bill,0
TXN009528,19-05-2025 15:47,1061,4976.7,2016,Bangalore,Web,top-up,0
TXN009529,27-05-2025 11:31,1041,4910.1,2009,Delhi,iOS,transfer,0
TXN009530,06-05-2025 21:56,1021,2985.88,2032,Chennai,iOS,bill,0
TXN009531,19-05-2025 16:17,1097,6180.51,2043,Chennai,Android,bill,0
TXN009532,06-05-2025 02:25,1088,6134.36,2025,Bangalore,iOS,top-up,0
TXN009533,10-05-2025 23:33,1043,6212.74,2024,Mumbai,Android,bill,0
TXN009534,09-05-2025 22:17,1053,7052.53,2008,Kolkata,iOS,transfer,0
TXN009535,13-05-2025 01:37,1082,5390.46,2010,Kolkata,Web,purchase,0
TXN009536,16-05-2025 10:31,1008,2093.16,2037,Delhi,iOS,purchase,0
TXN009537,25-05-2025 23:13,1018,1871.91,2007,Kolkata,Web,purchase,0
TXN009538,26-05-2025 20:50,1008,5901.21,2019,Bangalore,iOS,purchase,0
TXN009539,14-05-2025 22:03,1035,250.97,2021,Mumbai,Android,purchase,0
TXN009540,13-05-2025 05:17,1058,3879.23,2038,Delhi,Web,purchase,0
TXN009541,18-05-2025 19:56,1034,3993.83,2015,Chennai,iOS,transfer,0
TXN009542,22-05-2025 07:39,1004,2215.64,2029,Chennai,Web,top-up,0
TXN009543,07-05-2025 07:16,1098,2169.27,2046,Chennai,Web,transfer,0
TXN009544,01-06-2025 23:22,1026,4911.52,2042,Bangalore,iOS,top-up,0
TXN009545,21-05-2025 11:21,1064,751.79,2029,Chennai,Android,purchase,0
TXN009546,26-05-2025 11:45,1073,6430.68,2033,Kolkata,iOS,top-up,0
TXN009547,22-05-2025 08:20,1006,6725.32,2022,Chennai,iOS,top-up,0
TXN009548,14-05-2025 16:40,1052,7809.89,2033,Bangalore,Android,transfer,0
TXN009549,10-05-2025 18:24,1086,4489.01,2016,Kolkata,Web,top-up,0
TXN009550,30-05-2025 02:37,1051,8531.01,2049,Delhi,iOS,purchase,0
TXN009551,22-05-2025 19:40,1089,9078.12,2039,Delhi,Web,purchase,0
TXN009552,19-05-2025 21:43,1072,8792.5,2025,Chennai,iOS,top-up,0
TXN009553,18-05-2025 02:01,1093,8822.33,2047,Kolkata,iOS,purchase,0
TXN009554,22-05-2025 05:08,1029,3757.89,2023,Mumbai,iOS,top-up,0
TXN009555,16-05-2025 06:45,1057,194.5,2023,Bangalore,Android,bill,0
TXN009556,26-05-2025 17:46,1025,10306.94,2032,Mumbai,Web,transfer,1
TXN009557,06-05-2025 04:33,1019,4599.82,2034,Mumbai,Android,purchase,0
TXN009558,05-05-2025 12:12,1061,9853.12,2041,Chennai,Web,purchase,0
TXN009559,26-05-2025 22:38,1047,5169.73,2026,Delhi,iOS,purchase,0
TXN009560,26-05-2025 03:41,1070,8876.61,2041,Delhi,Android,transfer,0
TXN009561,26-05-2025 04:55,1022,9058.94,2043,Bangalore,iOS,purchase,0
TXN009562,23-05-2025 00:16,1052,9724.55,2020,Delhi,iOS,bill,0
TXN009563,28-05-2025 10:13,1023,3985.95,2025,Bangalore,iOS,transfer,0
TXN009564,14-05-2025 00:27,1067,2191.74,2012,Mumbai,Web,top-up,0
TXN009565,20-05-2025 19:17,1093,9690.37,2033,Bangalore,Android,transfer,0
TXN009566,26-05-2025 23:17,1076,3959.89,2004,Kolkata,iOS,bill,0
TXN009567,03-06-2025 08:30,1056,3659.82,2018,Mumbai,iOS,top-up,0
TXN009568,11-05-2025 10:23,1033,5683.09,2003,Kolkata,Android,bill,0
TXN009569,31-05-2025 20:50,1096,1551.96,2039,Mumbai,iOS,bill,0
TXN009570,19-05-2025 01:03,1041,3890.17,2009,Chennai,iOS,purchase,0
TXN009571,13-05-2025 20:32,1060,8226.35,2007,Chennai,Web,transfer,0
TXN009572,26-05-2025 23:23,1005,4103.79,2031,Mumbai,Web,transfer,0
TXN009573,13-05-2025 15:54,1010,469.73,2028,Chennai,iOS,purchase,0
TXN009574,19-05-2025 23:15,1005,9415.01,2003,Mumbai,Android,transfer,0
TXN009575,24-05-2025 06:49,1088,9196.11,2044,Kolkata,iOS,top-up,0
TXN009576,30-05-2025 16:05,1031,1675.86,2021,Bangalore,Android,top-up,0
TXN009577,13-05-2025 12:58,1021,3114.85,2016,Bangalore,Web,purchase,0
TXN009578,20-05-2025 20:35,1018,6260.83,2047,Delhi,Android,bill,0
TXN009579,12-05-2025 13:33,1003,8132.3,2036,Bangalore,Android,transfer,0
TXN009580,28-05-2025 00:05,1051,5696.2,2021,Bangalore,iOS,top-up,0
TXN009581,06-05-2025 02:45,1056,3138.33,2049,Kolkata,iOS,purchase,0
TXN009582,23-05-2025 00:37,1053,5609.38,2019,Chennai,iOS,transfer,0
TXN009583,06-05-2025 19:12,1022,6550.11,2026,Mumbai,Web,purchase,0
TXN009584,08-05-2025 02:32,1019,9727.61,2003,Mumbai,Web,transfer,0
TXN009585,25-05-2025 21:41,1001,1972.87,2025,Delhi,iOS,top-up,0
TXN009586,16-05-2025 09:12,1046,5106.89,2033,Chennai,Web,bill,0
TXN009587,24-05-2025 12:19,1074,6001.14,2001,Kolkata,Web,transfer,0
TXN009588,06-05-2025 16:36,1060,1294.67,2004,Delhi,iOS,bill,0
