transaction_id,timestamp,user_id,amount,merchant_id,location,device_type,transaction_type,is_fraud,hour,day_of_week,is_weekend
TXN007621,2025-05-17 10:55:00,1042,5119.31,2046,Mumbai,Web,purchase,0,10,Saturday,1
TXN007622,2025-05-27 17:36:00,1098,8761.38,2044,Chennai,Android,bill,0,17,Tuesday,0
TXN007623,2025-05-18 01:37:00,1034,6489.56,2014,Delhi,Android,purchase,0,1,Sunday,1
TXN007624,2025-05-12 09:11:00,1040,2408.22,2019,Bangalore,Android,bill,0,9,Monday,0
TXN007625,2025-05-09 16:46:00,1098,6156.75,2016,Chennai,Android,bill,0,16,Friday,0
TXN007626,2025-05-05 05:19:00,1049,5160.46,2044,Chennai,Web,transfer,0,5,Monday,0
TXN007627,2025-05-18 15:42:00,1025,4519.28,2016,Mumbai,iOS,top-up,0,15,Sunday,1
TXN007628,2025-06-02 02:57:00,1013,8054.11,2007,Bangalore,iOS,purchase,0,2,Monday,0
TXN007629,2025-05-05 13:35:00,1068,7822.67,2005,Bangalore,iOS,transfer,0,13,Monday,0
TXN007630,2025-05-26 15:46:00,1008,4042.53,2047,Kolkata,Android,purchase,0,15,Monday,0
TXN007631,2025-05-08 02:44:00,1030,8448.99,2047,Chennai,Web,purchase,0,2,Thursday,0
TXN007632,2025-06-02 10:31:00,1089,2924.72,2040,Mumbai,Android,transfer,0,10,Monday,0
TXN007633,2025-05-09 07:45:00,1099,4159.76,2045,Delhi,iOS,top-up,0,7,Friday,0
TXN007634,2025-05-28 20:11:00,1050,6746.56,2039,Chennai,Web,purchase,0,20,Wednesday,0
TXN007635,2025-05-27 19:39:00,1022,9226.11,2047,Delhi,Web,top-up,0,19,Tuesday,0
TXN007636,2025-05-28 05:40:00,1080,4649.78,2040,Mumbai,Android,bill,0,5,Wednesday,0
TXN007637,2025-05-15 09:27:00,1070,6526.01,2027,Kolkata,Android,purchase,0,9,Thursday,0
TXN007638,2025-05-21 02:55:00,1011,8422.61,2040,Bangalore,Web,bill,0,2,Wednesday,0
TXN007639,2025-05-25 18:07:00,1058,1418.02,2034,Bangalore,Web,top-up,0,18,Sunday,1
TXN007640,2025-05-25 16:22:00,1019,3161.33,2038,Chennai,Android,transfer,0,16,Sunday,1
TXN007641,2025-05-25 15:40:00,1097,1899.19,2004,Mumbai,iOS,top-up,0,15,Sunday,1
TXN007642,2025-06-01 13:29:00,1036,2701.17,2030,Delhi,Android,bill,0,13,Sunday,1
TXN007643,2025-05-21 06:39:00,1023,5183.76,2011,Delhi,Web,transfer,0,6,Wednesday,0
TXN007644,2025-05-06 20:25:00,1056,3339.14,2005,Chennai,Android,purchase,0,20,Tuesday,0
TXN007645,2025-05-22 18:11:00,1060,4353.5,2041,Kolkata,Web,top-up,0,18,Thursday,0
TXN007646,2025-05-15 02:49:00,1012,1178.52,2025,Bangalore,iOS,top-up,0,2,Thursday,0
TXN007647,2025-05-10 04:49:00,1037,1939.7,2010,Bangalore,iOS,transfer,0,4,Saturday,1
TXN007648,2025-05-17 23:02:00,1031,9610.36,2015,Mumbai,Web,transfer,0,23,Saturday,1
TXN007649,2025-05-25 15:35:00,1038,1613.36,2044,Kolkata,iOS,bill,0,15,Sunday,1
TXN007650,2025-05-29 18:25:00,1037,5961.68,2037,Chennai,Web,bill,0,18,Thursday,0
TXN007651,2025-05-30 08:19:00,1096,7632.01,2028,Kolkata,Android,top-up,0,8,Friday,0
TXN007652,2025-05-15 00:08:00,1000,8048.94,2023,Kolkata,Web,top-up,0,0,Thursday,0
TXN007653,2025-05-13 02:49:00,1005,1969.81,2004,Bangalore,Android,bill,0,2,Tuesday,0
TXN007654,2025-05-07 04:07:00,1024,3889.64,2025,Kolkata,Web,top-up,0,4,Wednesday,0
TXN007655,2025-05-08 01:05:00,1053,4341.47,2040,Bangalore,Web,bill,0,1,Thursday,0
TXN007656,2025-05-09 12:19:00,1064,8978.59,2007,Delhi,Web,purchase,0,12,Friday,0
TXN007657,2025-05-15 22:01:00,1016,1947.93,2026,Kolkata,Android,top-up,0,22,Thursday,0
TXN007658,2025-06-01 12:23:00,1090,3776.3,2001,Bangalore,Android,bill,0,12,Sunday,1
TXN007659,2025-05-04 15:52:00,1017,6102.17,2048,Delhi,Android,top-up,0,15,Sunday,1
TXN007660,2025-05-09 14:21:00,1027,2633.82,2041,Bangalore,Android,purchase,0,14,Friday,0
TXN007661,2025-05-25 03:56:00,1021,4838.31,2003,Chennai,Web,top-up,0,3,Sunday,1
TXN007662,2025-05-30 09:30:00,1015,1352.56,2006,Mumbai,Android,top-up,0,9,Friday,0
TXN007663,2025-05-05 10:21:00,1078,7235.72,2032,Mumbai,Web,transfer,0,10,Monday,0
TXN007664,2025-05-07 22:08:00,1099,8888.82,2042,Bangalore,Web,bill,0,22,Wednesday,0
TXN007665,2025-05-27 22:05:00,1054,4905.81,2005,Kolkata,Web,transfer,0,22,Tuesday,0
TXN007666,2025-05-19 08:38:00,1065,9770.78,2002,Mumbai,Android,bill,0,8,Monday,0
TXN007667,2025-05-12 01:26:00,1000,8550.71,2020,Bangalore,iOS,transfer,0,1,Monday,0
TXN007668,2025-05-08 07:13:00,1025,7010.37,2007,Bangalore,Android,top-up,0,7,Thursday,0
TXN007669,2025-05-22 01:06:00,1063,9158.02,2016,Mumbai,Android,transfer,0,1,Thursday,0
TXN007670,2025-05-25 00:44:00,1044,1086.15,2017,Chennai,iOS,top-up,0,0,Sunday,1
TXN007671,2025-05-30 07:27:00,1060,7588.19,2038,Delhi,Web,purchase,0,7,Friday,0
TXN007672,2025-05-09 11:39:00,1079,9928.66,2042,Delhi,Web,transfer,0,11,Friday,0
TXN007673,2025-05-12 15:31:00,1062,2934.99,2041,Kolkata,iOS,top-up,0,15,Monday,0
TXN007674,2025-05-19 21:57:00,1073,21917.47,2019,Chennai,Web,top-up,1,21,Monday,0
TXN007675,2025-05-09 03:27:00,1072,260.34,2001,Delhi,iOS,transfer,0,3,Friday,0
TXN007676,2025-05-30 21:36:00,1084,830.48,2013,Kolkata,Android,purchase,0,21,Friday,0
TXN007677,2025-05-17 05:57:00,1046,6088.57,2040,Mumbai,Web,bill,0,5,Saturday,1
TXN007678,2025-05-08 23:40:00,1016,4934.08,2003,Delhi,Web,purchase,0,23,Thursday,0
TXN007679,2025-05-18 20:38:00,1025,1174.22,2021,Mumbai,Web,transfer,0,20,Sunday,1
TXN007680,2025-05-31 15:33:00,1098,1798.88,2022,Kolkata,Web,top-up,0,15,Saturday,1
TXN007681,2025-05-14 13:26:00,1071,6774.82,2034,Chennai,Web,transfer,0,13,Wednesday,0
TXN007682,2025-06-02 23:28:00,1076,3011.31,2031,Delhi,iOS,purchase,0,23,Monday,0
TXN007683,2025-05-28 03:49:00,1042,8835.88,2020,Bangalore,Android,purchase,0,3,Wednesday,0
TXN007684,2025-05-18 02:21:00,1091,2111.08,2018,Delhi,iOS,purchase,0,2,Sunday,1
TXN007685,2025-05-30 20:59:00,1037,6725.45,2006,Delhi,Web,top-up,0,20,Friday,0
TXN007686,2025-05-09 07:30:00,1080,5672.4,2000,Mumbai,Web,transfer,0,7,Friday,0
TXN007687,2025-06-01 12:43:00,1051,8145.09,2031,Kolkata,Web,transfer,0,12,Sunday,1
TXN007688,2025-05-25 01:18:00,1046,6784.28,2009,Delhi,Web,bill,0,1,Sunday,1
TXN007689,2025-05-31 02:33:00,1048,8506.44,2033,Delhi,iOS,top-up,0,2,Saturday,1
TXN007690,2025-05-07 00:21:00,1001,1452.59,2002,Chennai,Web,top-up,0,0,Wednesday,0
TXN007691,2025-05-10 08:04:00,1069,9117.32,2040,Bangalore,iOS,top-up,0,8,Saturday,1
TXN007692,2025-06-02 23:47:00,1069,8190.74,2002,Mumbai,iOS,transfer,0,23,Monday,0
TXN007693,2025-05-25 02:40:00,1096,4720.21,2005,Mumbai,Android,bill,0,2,Sunday,1
TXN007694,2025-05-07 18:35:00,1052,7903.21,2036,Bangalore,Web,bill,0,18,Wednesday,0
TXN007695,2025-05-13 01:50:00,1032,624.88,2033,Kolkata,Web,transfer,0,1,Tuesday,0
TXN007696,2025-06-01 19:29:00,1002,2570.89,2046,Chennai,iOS,transfer,0,19,Sunday,1
TXN007697,2025-05-30 18:18:00,1007,152.43,2047,Delhi,Web,transfer,0,18,Friday,0
TXN007698,2025-05-04 21:52:00,1049,8446.54,2004,Kolkata,Android,transfer,0,21,Sunday,1
TXN007699,2025-05-25 17:16:00,1045,2768.74,2019,Delhi,Web,top-up,0,17,Sunday,1
TXN007700,2025-05-17 10:59:00,1064,6657.76,2006,Delhi,Web,bill,0,10,Saturday,1
TXN007701,2025-05-22 16:40:00,1041,1662.48,2015,Chennai,iOS,top-up,0,16,Thursday,0
TXN007702,2025-05-24 14:09:00,1010,3617.82,2017,Bangalore,Android,top-up,0,14,Saturday,1
TXN007703,2025-05-22 16:52:00,1088,7167.91,2049,Chennai,Web,purchase,0,16,Thursday,0
TXN007704,2025-05-21 20:35:00,1007,9115.04,2039,Mumbai,Web,top-up,0,20,Wednesday,0
TXN007705,2025-06-01 11:52:00,1032,1465.03,2006,Kolkata,iOS,transfer,0,11,Sunday,1
TXN007706,2025-05-13 16:26:00,1039,8849.37,2032,Mumbai,Android,bill,0,16,Tuesday,0
TXN007707,2025-06-01 17:30:00,1051,387.46,2047,Bangalore,Android,purchase,0,17,Sunday,1
TXN007708,2025-06-03 06:41:00,1049,1325.83,2026,Chennai,iOS,transfer,0,6,Tuesday,0
TXN007709,2025-05-18 14:20:00,1007,8454.72,2000,Delhi,Android,top-up,0,14,Sunday,1
TXN007710,2025-05-10 09:06:00,1089,2200.32,2001,Delhi,iOS,purchase,0,9,Saturday,1
TXN007711,2025-05-12 07:42:00,1047,3821.63,2040,Kolkata,Web,purchase,0,7,Monday,0
TXN007712,2025-05-13 21:44:00,1070,1875.73,2046,Mumbai,iOS,bill,0,21,Tuesday,0
TXN007713,2025-05-21 07:31:00,1036,2416.04,2025,Mumbai,Android,transfer,0,7,Wednesday,0
TXN007714,2025-05-30 13:10:00,1077,2645.75,2041,Delhi,iOS,top-up,0,13,Friday,0
TXN007715,2025-05-19 18:46:00,1093,9958.05,2036,Delhi,iOS,bill,0,18,Monday,0
TXN007716,2025-06-02 12:52:00,1034,32528.37,2010,Chennai,Web,transfer,1,12,Monday,0
TXN007717,2025-05-30 20:59:00,1019,2322.02,2021,Kolkata,iOS,top-up,0,20,Friday,0
TXN007718,2025-05-16 14:14:00,1062,7004.45,2011,Kolkata,iOS,transfer,0,14,Friday,0
TXN007719,2025-05-30 02:33:00,1047,8328.46,2037,Delhi,iOS,purchase,0,2,Friday,0
TXN007720,2025-06-01 21:17:00,1095,5729.96,2047,Delhi,iOS,bill,0,21,Sunday,1
TXN007721,2025-05-26 23:32:00,1075,5522.58,2022,Bangalore,Android,purchase,0,23,Monday,0
TXN007722,2025-05-23 22:35:00,1017,6272.92,2008,Delhi,iOS,top-up,0,22,Friday,0
TXN007723,2025-05-10 08:32:00,1033,3061.8,2049,Chennai,iOS,top-up,0,8,Saturday,1
TXN007724,2025-05-25 06:55:00,1020,606.61,2001,Mumbai,Web,transfer,0,6,Sunday,1
TXN007725,2025-05-20 08:04:00,1022,4594.97,2024,Bangalore,Android,top-up,0,8,Tuesday,0
TXN007726,2025-05-12 00:45:00,1039,1464.64,2040,Bangalore,iOS,transfer,0,0,Monday,0
TXN007727,2025-05-18 01:25:00,1037,2449.81,2023,Kolkata,Android,bill,0,1,Sunday,1
TXN007728,2025-05-26 13:40:00,1017,2194.61,2017,Delhi,Android,transfer,0,13,Monday,0
TXN007729,2025-05-18 17:54:00,1054,1935.55,2019,Bangalore,Android,transfer,1,17,Sunday,1
TXN007730,2025-05-16 18:53:00,1061,4655.07,2032,Delhi,iOS,bill,0,18,Friday,0
TXN007731,2025-05-21 09:53:00,1094,6175.49,2008,Kolkata,iOS,transfer,0,9,Wednesday,0
TXN007732,2025-05-31 23:45:00,1006,1277.59,2047,Bangalore,Web,purchase,0,23,Saturday,1
TXN007733,2025-05-19 13:23:00,1060,9350.97,2039,Chennai,Web,purchase,0,13,Monday,0
TXN007734,2025-05-04 18:20:00,1085,3521.85,2037,Kolkata,Web,bill,0,18,Sunday,1
TXN007735,2025-05-30 22:06:00,1001,2124.79,2028,Kolkata,iOS,purchase,0,22,Friday,0
TXN007736,2025-05-11 16:38:00,1090,7008.8,2025,Mumbai,Android,purchase,0,16,Sunday,1
TXN007737,2025-05-10 13:56:00,1056,9456.25,2007,Delhi,Web,bill,0,13,Saturday,1
TXN007738,2025-05-30 10:40:00,1099,486.76,2022,Mumbai,Android,transfer,0,10,Friday,0
TXN007739,2025-05-14 12:12:00,1061,1448.89,2000,Bangalore,Android,top-up,0,12,Wednesday,0
TXN007740,2025-05-16 20:29:00,1072,3699.69,2046,Mumbai,Android,top-up,0,20,Friday,0
TXN007741,2025-05-13 15:55:00,1038,5523.56,2014,Mumbai,Android,purchase,0,15,Tuesday,0
TXN007742,2025-05-23 02:18:00,1055,9500.44,2025,Chennai,Web,purchase,0,2,Friday,0
TXN007743,2025-05-17 23:19:00,1052,3080.89,2037,Kolkata,Android,purchase,0,23,Saturday,1
TXN007744,2025-05-28 17:26:00,1067,6040.25,2045,Chennai,iOS,transfer,0,17,Wednesday,0
TXN007745,2025-05-19 02:23:00,1063,1185.86,2034,Kolkata,Android,top-up,0,2,Monday,0
TXN007746,2025-05-10 07:52:00,1063,9135.91,2007,Bangalore,Web,bill,0,7,Saturday,1
TXN007747,2025-05-25 19:14:00,1001,5162.65,2011,Kolkata,iOS,top-up,0,19,Sunday,1
TXN007748,2025-05-18 21:57:00,1092,8702.05,2019,Bangalore,Web,bill,0,21,Sunday,1
TXN007749,2025-06-02 08:31:00,1026,7410.27,2028,Delhi,iOS,purchase,0,8,Monday,0
TXN007750,2025-06-03 03:19:00,1003,4973.68,2033,Delhi,iOS,purchase,0,3,Tuesday,0
TXN007751,2025-05-27 13:35:00,1063,684.31,2033,Bangalore,Web,bill,0,13,Tuesday,0
TXN007752,2025-05-08 02:06:00,1093,613.86,2031,Bangalore,Web,bill,0,2,Thursday,0
TXN007753,2025-05-18 18:11:00,1029,3075.33,2028,Chennai,Android,purchase,0,18,Sunday,1
TXN007754,2025-05-11 00:04:00,1036,9569.27,2019,Chennai,iOS,purchase,0,0,Sunday,1
TXN007755,2025-05-19 17:13:00,1009,5390.27,2026,Delhi,Web,top-up,0,17,Monday,0
TXN007756,2025-05-24 20:07:00,1082,7171.31,2014,Bangalore,iOS,purchase,0,20,Saturday,1
TXN007757,2025-05-22 15:25:00,1066,4182.04,2047,Bangalore,iOS,top-up,0,15,Thursday,0
TXN007758,2025-05-31 23:42:00,1031,2358.22,2041,Delhi,Web,transfer,0,23,Saturday,1
TXN007759,2025-05-05 18:58:00,1036,4960.12,2007,Mumbai,iOS,bill,0,18,Monday,0
TXN007760,2025-05-20 17:41:00,1045,8746.07,2021,Kolkata,Web,purchase,0,17,Tuesday,0
TXN007761,2025-05-09 21:49:00,1058,308.68,2038,Delhi,iOS,purchase,0,21,Friday,0
TXN007762,2025-05-22 17:23:00,1080,8325.92,2040,Bangalore,iOS,top-up,0,17,Thursday,0
TXN007763,2025-05-21 17:06:00,1062,206.88,2012,Delhi,iOS,transfer,0,17,Wednesday,0
TXN007764,2025-05-24 15:15:00,1044,1729.16,2037,Mumbai,Android,top-up,0,15,Saturday,1
TXN007765,2025-05-21 16:01:00,1048,5546.67,2028,Mumbai,iOS,transfer,0,16,Wednesday,0
TXN007766,2025-05-05 09:35:00,1082,3425.88,2040,Mumbai,iOS,transfer,0,9,Monday,0
TXN007767,2025-05-15 00:29:00,1068,2894.29,2022,Kolkata,iOS,top-up,0,0,Thursday,0
TXN007768,2025-05-31 01:56:00,1019,4041.51,2048,Bangalore,Android,purchase,0,1,Saturday,1
TXN007769,2025-05-24 17:40:00,1017,5057.81,2009,Delhi,Android,top-up,0,17,Saturday,1
TXN007770,2025-05-22 21:40:00,1053,737.71,2018,Chennai,iOS,transfer,0,21,Thursday,0
TXN007771,2025-05-30 20:29:00,1020,3766.15,2045,Delhi,Web,transfer,0,20,Friday,0
TXN007772,2025-06-03 01:07:00,1053,5140.34,2003,Chennai,iOS,purchase,0,1,Tuesday,0
TXN007773,2025-05-06 20:36:00,1047,4396.82,2002,Delhi,Web,top-up,0,20,Tuesday,0
TXN007774,2025-05-18 20:31:00,1094,9742.68,2036,Bangalore,iOS,top-up,0,20,Sunday,1
TXN007775,2025-05-05 12:26:00,1093,601.5,2000,Kolkata,Web,bill,0,12,Monday,0
TXN007776,2025-05-17 07:31:00,1049,8936.92,2040,Delhi,Web,bill,0,7,Saturday,1
TXN007777,2025-05-08 23:53:00,1034,5203.17,2042,Bangalore,Android,top-up,0,23,Thursday,0
TXN007778,2025-05-21 20:26:00,1033,5807.93,2004,Delhi,Web,transfer,0,20,Wednesday,0
TXN007779,2025-05-29 00:18:00,1086,7949.67,2010,Delhi,Web,purchase,0,0,Thursday,0
TXN007780,2025-05-20 19:51:00,1038,7469.92,2003,Kolkata,Android,top-up,0,19,Tuesday,0
TXN007781,2025-05-05 14:52:00,1046,974.95,2007,Kolkata,iOS,transfer,0,14,Monday,0
TXN007782,2025-05-10 13:59:00,1022,4733.04,2036,Kolkata,Android,bill,0,13,Saturday,1
TXN007783,2025-05-21 03:31:00,1010,3542.92,2017,Mumbai,iOS,top-up,0,3,Wednesday,0
TXN007784,2025-05-24 15:57:00,1005,4957.68,2018,Mumbai,Android,transfer,0,15,Saturday,1
TXN007785,2025-05-24 13:46:00,1021,4579.56,2009,Chennai,iOS,bill,0,13,Saturday,1
TXN007786,2025-05-23 00:28:00,1042,9493.64,2032,Chennai,Android,purchase,0,0,Friday,0
TXN007787,2025-05-29 14:14:00,1069,2937.64,2046,Kolkata,Android,transfer,0,14,Thursday,0
TXN007788,2025-05-04 23:03:00,1088,3924.89,2041,Kolkata,Web,purchase,0,23,Sunday,1
TXN007789,2025-05-23 02:51:00,1097,9056.53,2033,Delhi,Android,transfer,0,2,Friday,0
TXN007790,2025-05-14 16:10:00,1083,2074.06,2022,Mumbai,Web,top-up,0,16,Wednesday,0
TXN007791,2025-05-04 16:29:00,1046,5301.01,2010,Mumbai,Android,purchase,0,16,Sunday,1
TXN007792,2025-05-20 05:53:00,1036,451.92,2033,Delhi,iOS,top-up,0,5,Tuesday,0
TXN007793,2025-05-09 21:10:00,1070,2646.82,2043,Chennai,iOS,bill,0,21,Friday,0
TXN007794,2025-05-14 13:00:00,1014,2794.61,2045,Mumbai,iOS,transfer,0,13,Wednesday,0
TXN007795,2025-05-20 21:22:00,1041,7438.3,2040,Bangalore,Android,purchase,0,21,Tuesday,0
TXN007796,2025-06-02 08:39:00,1075,1971.91,2036,Kolkata,Android,top-up,0,8,Monday,0
TXN007797,2025-05-14 18:21:00,1085,8839.67,2024,Delhi,Web,purchase,0,18,Wednesday,0
TXN007798,2025-05-31 23:38:00,1004,7445.24,2019,Kolkata,Web,purchase,0,23,Saturday,1
TXN007799,2025-05-14 20:25:00,1078,1496.67,2027,Bangalore,iOS,bill,0,20,Wednesday,0
TXN007800,2025-05-09 05:05:00,1096,7484.83,2016,Mumbai,iOS,purchase,0,5,Friday,0
TXN007801,2025-05-22 13:53:00,1084,1677.9,2026,Kolkata,Android,bill,0,13,Thursday,0
TXN007802,2025-05-08 07:35:00,1021,12352.96,2015,Kolkata,Android,bill,1,7,Thursday,0
TXN007803,2025-06-02 17:17:00,1041,2692.54,2025,Delhi,iOS,bill,0,17,Monday,0
TXN007804,2025-05-04 22:42:00,1075,859.43,2002,Kolkata,iOS,purchase,0,22,Sunday,1
TXN007805,2025-05-19 13:10:00,1023,1767.66,2043,Kolkata,iOS,transfer,0,13,Monday,0
TXN007806,2025-05-25 04:29:00,1062,778.59,2032,Bangalore,Android,top-up,0,4,Sunday,1
TXN007807,2025-05-22 12:31:00,1087,7117.12,2029,Mumbai,Web,transfer,0,12,Thursday,0
TXN007808,2025-05-09 13:06:00,1017,2918.78,2048,Mumbai,Android,top-up,0,13,Friday,0
TXN007809,2025-05-11 08:46:00,1032,2475.16,2004,Chennai,iOS,bill,0,8,Sunday,1
TXN007810,2025-05-15 07:51:00,1049,4789.28,2005,Kolkata,iOS,bill,0,7,Thursday,0
TXN007811,2025-06-01 04:44:00,1085,1626.35,2016,Bangalore,Web,top-up,0,4,Sunday,1
TXN007812,2025-05-15 21:38:00,1074,150.47,2035,Mumbai,Android,bill,0,21,Thursday,0
TXN007813,2025-05-23 13:08:00,1024,2018.22,2030,Chennai,Android,purchase,0,13,Friday,0
TXN007814,2025-05-22 14:06:00,1081,1132.73,2036,Mumbai,iOS,purchase,0,14,Thursday,0
TXN007815,2025-05-25 04:26:00,1066,3831.61,2001,Chennai,Android,purchase,0,4,Sunday,1
TXN007816,2025-05-29 13:43:00,1030,4176.63,2003,Delhi,Android,top-up,0,13,Thursday,0
TXN007817,2025-05-23 06:45:00,1046,4850.53,2000,Chennai,Android,purchase,0,6,Friday,0
TXN007818,2025-05-16 22:27:00,1060,167.41,2000,Chennai,Android,transfer,0,22,Friday,0
TXN007819,2025-05-17 22:35:00,1011,2228.94,2016,Mumbai,Web,transfer,0,22,Saturday,1
TXN007820,2025-05-10 11:58:00,1057,4727.99,2011,Kolkata,Web,top-up,0,11,Saturday,1
TXN007821,2025-05-11 05:15:00,1087,6312.29,2026,Chennai,Web,bill,0,5,Sunday,1
TXN007822,2025-05-04 19:16:00,1020,3284.01,2031,Kolkata,Web,top-up,0,19,Sunday,1
TXN007823,2025-05-21 12:04:00,1097,7292.06,2015,Kolkata,Web,top-up,0,12,Wednesday,0
TXN007824,2025-05-12 07:25:00,1086,3100.66,2030,Mumbai,Web,transfer,0,7,Monday,0
TXN007825,2025-05-07 11:28:00,1044,6174.43,2039,Chennai,Android,purchase,0,11,Wednesday,0
TXN007826,2025-05-13 15:45:00,1003,6651.29,2037,Chennai,Android,transfer,0,15,Tuesday,0
TXN007827,2025-05-06 05:46:00,1029,6253.46,2025,Mumbai,iOS,top-up,0,5,Tuesday,0
TXN007828,2025-05-10 03:04:00,1042,7779.32,2008,Mumbai,iOS,bill,0,3,Saturday,1
TXN007829,2025-05-24 23:42:00,1062,1369.5,2014,Mumbai,Web,purchase,0,23,Saturday,1
TXN007830,2025-05-24 01:17:00,1013,8957.55,2020,Bangalore,Android,top-up,0,1,Saturday,1
TXN007831,2025-05-05 13:33:00,1050,7773.67,2039,Chennai,Android,top-up,0,13,Monday,0
TXN007832,2025-06-03 07:29:00,1032,9076.92,2023,Delhi,Android,purchase,0,7,Tuesday,0
TXN007833,2025-05-30 03:07:00,1099,7026.08,2004,Kolkata,Android,purchase,0,3,Friday,0
TXN007834,2025-05-13 09:34:00,1075,9591.63,2020,Delhi,Android,top-up,0,9,Tuesday,0
TXN007835,2025-05-06 14:40:00,1092,4266.69,2000,Bangalore,iOS,bill,0,14,Tuesday,0
TXN007836,2025-05-06 16:33:00,1051,6417.67,2025,Bangalore,iOS,transfer,0,16,Tuesday,0
TXN007837,2025-05-22 10:34:00,1010,944.08,2013,Mumbai,Web,transfer,0,10,Thursday,0
TXN007838,2025-05-05 05:04:00,1073,1941.15,2007,Chennai,Web,transfer,0,5,Monday,0
TXN007839,2025-05-18 17:58:00,1042,9734.03,2023,Delhi,iOS,top-up,0,17,Sunday,1
TXN007840,2025-05-06 01:47:00,1065,6953.65,2021,Delhi,iOS,purchase,0,1,Tuesday,0
TXN007841,2025-05-04 23:35:00,1083,8702.45,2023,Bangalore,Web,transfer,0,23,Sunday,1
TXN007842,2025-06-03 12:25:00,1052,5973.49,2037,Kolkata,iOS,transfer,0,12,Tuesday,0
TXN007843,2025-05-22 09:23:00,1048,1387.74,2017,Bangalore,Web,bill,0,9,Thursday,0
TXN007844,2025-05-19 16:13:00,1030,8476.99,2028,Delhi,Web,bill,0,16,Monday,0
TXN007845,2025-05-29 05:39:00,1019,6801.89,2018,Chennai,Android,purchase,0,5,Thursday,0
TXN007846,2025-05-18 17:08:00,1063,1983.34,2029,Kolkata,iOS,bill,0,17,Sunday,1
TXN007847,2025-05-19 02:22:00,1023,1459.81,2043,Bangalore,Android,transfer,0,2,Monday,0
TXN007848,2025-05-07 19:08:00,1061,7941.65,2012,Chennai,Android,transfer,0,19,Wednesday,0
TXN007849,2025-05-09 14:01:00,1026,2581.16,2006,Kolkata,iOS,transfer,0,14,Friday,0
TXN007850,2025-06-02 08:00:00,1046,1774.8,2034,Mumbai,Web,bill,0,8,Monday,0
TXN007851,2025-05-24 10:01:00,1060,16227.83,2006,Delhi,iOS,bill,1,10,Saturday,1
TXN007852,2025-05-25 00:07:00,1011,9560.2,2013,Bangalore,Web,purchase,0,0,Sunday,1
TXN007853,2025-06-03 06:03:00,1090,9847.19,2018,Mumbai,Android,purchase,0,6,Tuesday,0
TXN007854,2025-05-31 13:20:00,1080,6058.4,2004,Kolkata,Android,top-up,0,13,Saturday,1
TXN007855,2025-05-30 23:28:00,1080,2619.31,2005,Bangalore,iOS,top-up,0,23,Friday,0
TXN007856,2025-05-26 00:29:00,1064,6392.94,2010,Bangalore,iOS,transfer,0,0,Monday,0
TXN007857,2025-05-27 06:33:00,1073,4107.57,2009,Mumbai,Android,purchase,0,6,Tuesday,0
TXN007858,2025-05-21 00:35:00,1082,1338.18,2037,Bangalore,iOS,transfer,0,0,Wednesday,0
TXN007859,2025-05-24 16:50:00,1038,5127.1,2022,Kolkata,Android,purchase,0,16,Saturday,1
TXN007860,2025-05-19 20:58:00,1012,6870.05,2048,Chennai,Web,transfer,0,20,Monday,0
TXN007861,2025-05-13 14:44:00,1037,1768.19,2038,Chennai,Android,transfer,0,14,Tuesday,0
TXN007862,2025-05-25 00:04:00,1093,3229.21,2026,Bangalore,Android,top-up,0,0,Sunday,1
TXN007863,2025-05-15 11:32:00,1055,5177.78,2007,Mumbai,iOS,purchase,0,11,Thursday,0
TXN007864,2025-05-05 00:47:00,1010,8488.54,2027,Delhi,iOS,transfer,0,0,Monday,0
TXN007865,2025-05-20 18:06:00,1057,2417.67,2043,Delhi,iOS,top-up,0,18,Tuesday,0
TXN007866,2025-05-12 00:03:00,1063,791.49,2044,Bangalore,iOS,transfer,0,0,Monday,0
TXN007867,2025-05-12 10:27:00,1047,7531.38,2015,Delhi,Android,transfer,0,10,Monday,0
TXN007868,2025-05-10 18:30:00,1098,5291.19,2038,Bangalore,Android,purchase,0,18,Saturday,1
TXN007869,2025-05-11 23:12:00,1076,4516.0,2027,Kolkata,Android,transfer,0,23,Sunday,1
TXN007870,2025-05-16 12:47:00,1021,5550.57,2039,Mumbai,Android,transfer,0,12,Friday,0
TXN007871,2025-05-11 17:03:00,1070,8889.8,2040,Kolkata,iOS,purchase,0,17,Sunday,1
TXN007872,2025-05-05 13:23:00,1033,4919.08,2000,Delhi,Web,top-up,0,13,Monday,0
TXN007873,2025-05-08 15:08:00,1015,3451.76,2028,Bangalore,iOS,transfer,0,15,Thursday,0
TXN007874,2025-05-21 18:01:00,1055,8380.9,2007,Bangalore,Web,top-up,0,18,Wednesday,0
TXN007875,2025-05-24 14:41:00,1034,7334.48,2003,Mumbai,Web,purchase,0,14,Saturday,1
TXN007876,2025-05-30 18:43:00,1043,3792.58,2018,Bangalore,iOS,purchase,0,18,Friday,0
TXN007877,2025-05-18 00:28:00,1074,6326.23,2018,Delhi,iOS,top-up,0,0,Sunday,1
TXN007878,2025-05-18 19:10:00,1007,6604.19,2039,Bangalore,iOS,top-up,0,19,Sunday,1
TXN007879,2025-05-26 19:19:00,1027,7315.11,2032,Bangalore,Web,bill,0,19,Monday,0
TXN007880,2025-05-10 16:21:00,1023,7559.79,2012,Delhi,Android,top-up,0,16,Saturday,1
